Categorie;Email
Basisinformatie;Op 5 januari 2015 heb ik een melding gedaan met het verzoek om het plein voor de Zevensprong op het Sint-Hubertpad 6 te vegen met een veegwagen. Deze ligt bezaaid met vuurwerkresten.<br />Dit plein is gemeentegrond en kinderen van deze school spelen hier op buiten. Nu 4 dagen later is er nog steeds niet geveegd. Waarom?Dat er gehoor wordt gegeven aan een verzoek en deze eerder wordt verholpen. En het plein regelmatiger laten vegen omdat er ook in de avond door hangjongeren veel rotzooi wordt achtergelaten zoals zwerfafval, flessen, kapot glas e.d.
Openbare Ruimte;Dear Sir<wbr />/Madam,<br /><br />My colleague Mr Mehmet Gungor visited Netherlands and rented a car in August, later on they received a parking ticket no.1 and they transfer the amount 67.5€ accordingly. Later on they received another ticket (Parking ticket No.2) which is 106.5€ due to non-payment of the previous invoice. <br /><br />Please find the attached bank slip which confirms the payment of 67.5€. I've also attached the other 2 parking tickets as well.<br /><br />Please confirm the parking ticket (Biljetnummer :35978281) is already paid and cancel the invoice of 106.5€.<br /><br />Let me know if you have any questions, and thank you for your cooperation.   <br /><br />Kind regards,<br /><br /><br />Cemil Kuyululu<br /><br />Civil Engineer<br /><br />T:0686499950
Parkeren;Brutale hangjongeren in de straat die met brommers over de stoep rijden. Als een passant daar iets van zegt krijgt hij een grote mond terug en wordt bedreigd. Foto (helaas geen duidelijke, nummerplaat niet leesbaar) van brommer & 3 van de jongens beschikbaar.Nee
Openbare Ruimte;Met mijn gezin geparkeerd in A'dam Arena, om daar met metro naar a'dam centraal te gaan waar wij een afspraak hadden. (za 21 maart 12u).<br />Bij betaalautomaat Arena alle kaartautomaten op storing (11.30u)<br />Wij konden geen voordelig vervoerstarief krijgen. Moesten een regulier retourticket kopen voor drie personen. (€ 16,80)Ik had graag mijn teveel betaalde geld terug ontvangen op rekening
Openbare Ruimte;Vandaag heb ik reeds drie maal middels internet een aanvraag gedaan voor een collectieve zorgverzekering voor mensen met een laag inkomen. Tot drie maal heb ik alle vragen doorlopen en ingevuld met als resultaat dat na verzending de website niet bereikbaar bleek. Het opnieuw te moeten invullen is al niet m'n favoriete bezigheid, maar om het tevergeefs te doen is niet prettig, mede omdat de 21e Dec-14 (morgen dus) de laatste mogelijkheid is. Wanneer de poging (en) daartoe wederom tevergeefs is<wbr />/zijn betekend dat dat ik de aanvraag te laat indien hetgeen me veel geld zal kosten.Bevestigen dat ik deze klacht op tijd heb ingediend waarbij ik de hoop uitspreek dat ik alsnog in aanmerking kom voor bovengenoemd verzekering.
Parkeren;<br />Mijn klacht is dat Mw. Halden zonder mij op de hoogte te stellen over is gegaan naar uitschrijven van Dhr. Benhadi terwijl mijn advocaat een afspraak had staan met haar collega Mw. Wijngaarde. Mw. Wijngaarde heeft ons op 25 November 2014 uitstel gegeven om de huisbewaring in orde te maken, in deze uitstel staat duidelijk totdat de Huisbewaring is goed gekeurd. Van deze afspraak is door Mw. Halden zonder enige reden afgeweken, ook heeft ze ons hiervan niet op de hoogte gebracht. Ik vind dit een kwalijke zaak, mijn vertrouwen in de Gemeente is hiermee geschaad. Volledige klacht in bijlageKlacht afhandelen door uitschrijving ongedaan te maken tot dat huisbewaring afgehandeld is.
Basisinformatie;De wijze waarop  in 2 brieven de flinke verhoging van de parkeervergunning wordt medegedeeld vind ik niet getuigen van consistent beleid. Daarnaast vind ik dat het tijdstip waarop geincasseerd wordt te weten 26 januari 2015 voor de periode 1 maart-1 september 2015 buiten alle proporties.Een direct juiste informatie en het incasseringsmoment op zijn vroegst enkele dagen voordat de periode ingaat. De burger van Amsterdam draagt door de uitermate hoge parkeertarieven al genoeg bij aan de Gemeentekas!!
Belasting, Werk en Inkomen;Even na 11.00 heb ik de auto van mijn vriendin met het kenteken:3  KLJ 95 geparkeerd aan de Weesperzijde 1046 – A, in verband met een bezoek aan de Roeivereniging  “de Hoop” .<br />Bij de paal nr. 13554 het kenteken ingevoerd, de periode (1 uur)  en wilde betalen met mijn pinpas.<br />Na het invoeren van de pas kreeg ik op het display: kaart uitnemen en toen ik dat gedaan had de tekst: betaalpas niet geschikt.<br />Een andere betaalpas geprobeerd: hetzelfde resultaat.<br />Credit card geprobeerd, en hiermee kwam ik een stap verderWat wilt u dat de gemeente gaat doen naar aanleiding van uw klacht:
Basisinformatie;het mailteam CCA heeft een mail ontvangen van een dame die zonder huis komt te zitten maar wel werk heeft. Ze heeft geen familie, vrienden, kennissen die haar aan een briefadres kunnen helpen. Een voorwaarde van een briefadres DWI is dat men een uitkering ook aan dient te vragen. Dit is hier niet aan de orde aangezien deze dame full-time werkt...
Parkeren;In februari 2014 heb ik mij als dakloze bij DWI aan de Jan van Galenstraat gemeld. Ik meldde mij aan de balie na een korte wachttijd, maar de medewerkster stelde dit niet op prijs. Mij werd gevraagd of ik niet naar Italie kon gaan. Ik vond dit een erg rare reactie. Ik heb nooit in Italie gewoond of gewerkt, ben er niet geboren, spreek geen Italiaans en ben er al meer dan 30 jaar niet geweest (ik ben inmiddels 34 jaar). Uiteindelijk is de aanvraag wel in behandeling genomen, maar ik wil toch graag een klacht indienen over de behandeling aan de balie destijds door de medewerkster van DWI.Dat de gemeente niet probeert om mensen die zich bij DWI melden te sturen naar landen die ze twee keer in hun leven bezocht hebben (een keer als baby en een keer als peuter), omdat ze toevallig familie uit dat land hebben.
Openbare Ruimte;Ik werk als binnenhuisarchitect<wbr />/ZZP-er. Ik ben gevraagd offerte uit te brengen voor het voorbereiden van een verbouwing<wbr />/renovatie aan de Omval. Daarvoor heb ik de bouwtekening nodig. Gebeld met gemeente: eerste mogelijkheid om tekening in te zien is 29 december. Dat is over 24 dagen. Dat betekent dat ik 24 dagen moet wachten met het uitbrengen van offerte. Dat betekent dat ik deze opdracht niet zal krijgen, want zolang wil de klant natuurlijk niet op een offerte wachten. Ik probeer mijn inkomen te verdienen. Dank u wel gemeente. Zelfs vroeger, toen niet alle tekeningen gedigitaliseerd waren, kon ik vele malen sneller een dossier inzien. ONBEGRIJPELIJK. En vooral fnuikend en frustrerend.Regels veranderen. Bouwdossiers kunnen inzien.
Openbare Ruimte;Geachte l.s.,<br />Afgelopen week is mijn uitkering<wbr />/vakantiegeld niet uitgekeerd. Ik heb direct gebeld en zou , ivm Pinksteren gisteren terugGebeld worden. Dit is niet gebeurd. Ik heb vandaag woensdag wederom gebeld en kreeg van mijn inkomensconsulent, de heer Visser, dat er een beslag is gelegd. Ik vroeg door wie en waarom maar hij verwees mij door naar de afdeling beslagleggIng, die hij mij zou terug laten bellen. Ik vind het nogal vreemd dat ik niet van te voren ben ingelicht en nog vreemder dat ik sinds vorig jaar met goed gevolg de WSNP traject heb doorlopen en dientengevolge schuldenvrij ben. Het DWI, lees mijn inkomensconsulent is hier van op de hoogte gesteld. Het is een schande dat men zonder de klant in te lichten en wetende dat de klant in de WSNP is geweest klakkeloos beslagen ten uitvoering leggen. Gezien de herhaaldelijke herhaling van fouten en als gevolg hiervan de door mij ingediende klachten kan ik maar een conclusie trekken en dat is dat men bij het DWI mij op allerleiTelefonisch
Openbare Ruimte;Klant betaald bij parkeerautomaat en zonder aan te geven wordt er betaald zonder pincode. Klant had hierover op de hoogte gebracht willen worden. Hij vind het onbeschoft dat er zonder pincode betaald kan worden.Pincode herinvoeren voor kleine bedragen
Parkeren;Los lopende hondenActief ondernemer tegen de hondenbezitters, zodat de honden in het vervolg aangelijnd lopen.
Parkeren;In de berm van de oprit vanaf de Bijlmerdreef naar de Gooiseweg toe, richting het centrum ligt al zeker 6 weken dezelfde afval en rommel. Voor deze troep en een eeuwenoude met vuil gevulde blauwe vuilniszak is het hoog tijd dat het nu eens verwijderd wordt.Ik verzoek met hoge spoed deze berm te ontdoen van alle zwerfvuil. Het is een aanfluiting voor stadsdeel Zuidoost, want behalve dat het er armoedig uitziet geeft het de uitvoerende partijen van Zuidoost een slecht beeld, een nonchalant, onverschillig imago. <br />Dit is toch niet waarvoor wij belasting betalen ??
Openbare Ruimte;Mevrouw heeft haar parkeervergunning te laat betaald, brieven worden in Landelijk Noord Broekergouw slecht bezorgd. Maar op de aanmaning<wbr />/herinnering heeft zij wel betaald 63,80. Inmiddels is de zaak uit de hand gelopen en is er een dwangbevel ontstaan bij DBGA, verhoging boete ook erbij.Het dwangbevel intrekken, alles is betaald aan Noord afdeling bewonersvergunningen.
Openbare Ruimte;Ik begrijp waarlijk niet waarom mevrouw Isselt, S - zomaar partijdig reageert middels een brief die ik vandaag ontving. <br /><br />Overigens heb ik meerdere keren gereageerd en klacht na klacht ingediend, maar helaas is heel DWI een pot nat!<br /><br />Ik moet ergens van leven: ik moet mijn premie, ik moet mijn eten, ik moet mijn schulden en lasten toch betalen?! <br /><br />Het is door mevrouw Isselt en mevr. Hukema wel makkelijk gezegd als gedaan door mij te verwoesten middels ONTERECHTE (!!!) stopzetting WWB.<br /><br />Ik zei al meerdere keren dat ik een afspraak had met mevrouw Hukema en dat ik al 10 keer dit jaar op gesprek gekomen ben, dus mevrouw weet ik welke situatie ik zit en ik zei ook dat ik in januari zal beginnen aan ZH in Diemen. Dus waar slaat dit nou op?! Ik vind dit echt niet kunnen en hopelijk zullen een van hen ook werkloos komen te staan en inzien hoe zwaar en K*T dat is!Wat wilt u dat de gemeente gaat doen naar aanleiding van uw klacht:
Openbare Ruimte;Mijn naam is Yaw Owusu Ansah. Geboren op19<wbr />/03<wbr />/1982 te Accra.<br />Een aantal jaren geleden heb ik als lifeguard een verdrinking meegemaakt en zit sindsdien bij de dwi. Ik heb een traject gedaan afgelopen zomer maar moest een aantal weken een belastbaarheids doen en de resultaat is dat ik niet belastbaar genoeg bent om weer een baan te hebben. Ik zit bij stadsdeel zuid oost. Bij binnen komst wordt je al meteen aangekeken als een geld wolf en de mensen daar gaan met je om alsof je zij jou geld geven. Zonder iemands omstandigheden en morale stand punt te weten heb je te maken met vooroordeel bij de balie. Het is zo erg dat ik me schaam als ik daar naar binnen ga. T voelt aan alsof ik niemand kan vertrouwen, zelfs niet mijn klatmanager. Ik heb ook geen loon ontvangen van october en november. Ik vind t jammer dat t zover moet komen dat ik dit mail moet sturen. Maar ik hoop dat er wat mee wordt gedaan.Ik wil gewoon eerlijk behandelt worden. Ik heb vaker gezien dat ik niet de enige bent die zo behandelt wordt. En ik hoop ook echt dat er wat mee gedaan wordt. Ik heb een meneer ontmoet bij de balie een keer( Deheer farley). Hij was de enige persoon die ik daar ontmoete bij de balie en ik kon met een gerust gevoel mijn verhaal doen.Zonder oordeel of een minacht gevoel van beide kanten. Ik geef dan ook een dikke compliment dan aan de persoon.
Openbare Ruimte;<br />de maaimachines hebben over de stoep gereden<br />de stoepen waren voor het eerst dit jaar schoongemaakt en nu is het weer erg vies gewordenmeneer wil graag contact met de afdeling planning b.v.
Openbare Ruimte;Dat er op de N200 geen bescherming is voor dieren die naast deze weg wonen. In de bijlage vindt u de uitgebreide beschrijving van mijn klacht.Nee
Parkeren;Lange tijd is er veel verkeerhinder geweest door de renovatie van het Scheldeplein bij de Rai. Nu sinds een paar weken de werkzaamheden zijn afgerond sta ik regelmatig in een zeer lange en trage file vanaf de A9 tot aan de Rai richting de Wielingenstraat (S109). Dit wordt veroorzaakt omdat vrachtwagens en busjes erg lang moeten wachten voordat de het terrein op kunnen van de rai. Hierdoor kom ik de laatste tijd erg vaak te laat op mijn werk. Een recent voorbeeld is afgelopen maandag 15 dec 2015 rond 8 uur smorgens. Het is onmogelijk om langs de lange rij met vrachtverkeer richting de Rai te omzeilen omdat dat onmogelijk is na de herinrichting van het plein. Als je na een uur wachten eenmaal langs de Rai rijd zie je een medewerker van Rai staan die op zijn gemak voertuigen een voor een binnen laat op het terrein van de Rai. Ik vind het onacceptabel dat gemiddeld 1x per week of soms meer een verkeersopstopping gecreeerd wordenoverleggen en de rai organisatie en verkeerssituatie monitoren
Openbare Ruimte;Ik woon in de Java- eiland Amsterdam oost tussen gebouwen met garages. En ik hekel mij daaraan, dat woningen met garages half leeg staan. terwijl ik als parkeer vergunninghouder geen parkeer plaats kan vinden. Ook bezoekers moeten een parkeerplaats bij de bestemming kunnen parkeren. Die achteraf op een ongegrond plek gaan parkeren. mijn klacht is dat er parkeer vergunning is verstrekt aan woningen met garages. en volgens mij is er een wet dat er geen parkeervergunning mag verstrekt worden aan woningen met garages.Ik vraag aan de gemeente om de parkeer vergunningen van woningen met garage stop te zetten en hen garages completen. Zodat, de bezoekers netjes parkeren op een parkeerplaats en niet bij een raam van een woning of parkeren op een verboden stilstaande weg. En als parkeervergunninghouder ook een parkeer plaats kan benuttigen. en niet na uren zoeken of 3 straten verderop een plekje kan vinden. Stop de parkeervergunning van woning met garages zoals de wet het zegt.
Parkeren;tegen mijn garage, met ook een toegangsdeur naar mijn woning, is onverhoeds een enorme meterkast geplaatst, NB ook nog eens voorzien van een reclamebord, waarbij de prachtige clematis is afgekneldNee
Openbare Ruimte;Wij wonen op de baden powellweg (flat aeckerstijn) en onder onze flat zitten kantoren.<br />De klacht gaat over het parkeren hier.<br />Wij als bewoners kunnen hier soms helemaal niet parkeren, omdat heel veel anderen hier hun auto parkeren.<br />Wij bewoners moeten onze auto soms voor de deur bij de stoep parkeren of bij andere stoepjes hier op de parkeerplaats.<br />Van de week hebben alle auto's die voor de deur of bij de stoepjes geparkeerd stonden een boete gekregen en dat vind ik echt schandalig, want wij bewoners kunnen hier elke keer moeilijk parkeren omdat alles vol staat en ergens anders parkeren hier is eigenlijk niet mogelijk. <br />Ik vind dat jullie dat hier wel mogen gaan bekijken en wat moeten verzinnen voor de bewoners zodat wij als bewoners hier weer normaal kunnen parkeren.<br />Een boete omdat wij voor de deur of bij de stoepjes geparkeerd staan vind ik dan ook ronduit schandalig, want wij kunnen niet anders.Zou het fijn vinden als jullie kijken naar deze klacht en gaan kijken naar de parkeerplaatsen hier en kijken wat jullie voor de bewoners kunnen betekenen.
Parkeren;Niet toezenden stadspas:ontbreken bij de brief.Uw kenmerk 03630064456014 nr.stadspas onder aan de brief vermeld:0363 D 38913.TToezenden kopie stadspas.
Openbare Ruimte;Ondanks diverse klachten de afgelopen 2 jaar over verkeer op dat zeer gevaarlijke situaties oplevert door over onze troittoir te rijden heb ik nooit wat vernomen van het stadsdeel. Onacceptabel! Wij blijven last houden van auto's over de stoepen waar onze kinderen spelen. Daarnaast is er veel last van sluipverkeer dat te hard rijd en willen wij graag snelheids beperkende maatregelen in een gebied dat al als 30 zone is aangeduid.OPLOSSEN! Wij, de bewoners zijn de lakse houding van het stadsdeel en de gemakzucht SPUUGZAT!
Openbare Ruimte;Op ons adres in de van Houweningenstraat 62-1, waar wij sinds kort wonen worden wij dagelijks geconfronteerd met hondenpoep. De hele straat ligt er vol mee, inclusief voor op de stoep, bij de fietsenstalling en het perkje. Hier zijn in het verleden al maatregelen voor getroffen waarbij de gemeente bakken heeft geplaatst op beide hoeken van de straat om de uitwerpselen te deponeren. Echter wordt geen gebruik van gemaakt door bepaalde buurtbewoners met een hond. Na gesproken te hebben met onze buren, weten we dat dit een terugkomend probleem is.- Boetes uitdelen <wbr />/ vaker controleren<br />- Eigenaren met een hond erop wijzen dat de poep in de deponeer bakken weggegooid moeten worden<br />- Vaker de stoep en de perkjes schoonmaken<br />
Basisinformatie;op het fietspad Puiflijkpad tussen de school De Knotwilg en het Kruifveldje is een laag zwart hekje waar van de buis los is 23-03 -15 deze buis hadden vermoedelijk kinderen over het fietspad gelegt ikfietste daar overheen (heb geen erg in de buis gehad)ik maakte een behoorlijke duik en kon nog net een aanrijdijg voorkomen met een schootmobiel en heb er een pijnlijke schouder aan overgehouden.Van daag reed ik daar weer en de buis was er weer een stuk uit geschoven lag nog niet op het pad.maar ik vind dit wel een gevaarlijke situatie en zeker bij avond ,dus mijn vraag kunnen jullie dit reparen ?Het hekje repareren!
Belasting, Werk en Inkomen;Mvr wil een klacht indienen omdat het klachtenteam niet te bereiken is. Ze is vanaf 9 uur aan het bellen. Team is onbereikbaar.Dienst moet bereikbaar zijn.
Openbare Ruimte;Incompleet overzicht parkeergebieden, m.n. max. duur. Blauwe zones staan niet aangegeven maar betreffen ook een maximale duur. Graag blauwe zones ook gewoon aangeven dus....Blauwe zones gaan aangeven op de kaart met overzicht parkeerzones<wbr />/zones beperkte duur
Belasting, Werk en Inkomen;Er is een aanlegsteiger gebouwd ter hoogte van het Christoforigebouw. Er leggen vaker boten aan maar vandaag is er de Stan Huijgen (Partyboot) aangelegt. Deze boot zorgt stationair voor aanzienlijk geluidsoverlast. Gaat de gemeente in de toekomst vaker een vergunning afgeven voor partyboten dan moet er wel rekening gehouden worden met mogelijk geluidsoverlast.<br />Het aanleggen van andere boten is geen probleem.
Parkeren;wij dachten goedkoop te kunnen parkeren in de P+R arena en dan met onze eigen ovkaart te kunnen reizen. Alles ging prima, maar bij betalen konden onze ovkaarten niet gescand  worden (we kregen een foutmelding). we hebben 4 ov kaarten geprobeerd maar geen enkele deed het. er was geen beheerder aanwezig dus we hebben uiteindelijk het volle tarief moeten betalen (20 euro). graag horen we hoe we het teveel betaalde parkeergeld kunnen terugkrijgen en welke dokumenten we daarvoor moeten overleggen.Nee
Belasting, Werk en Inkomen;Clnt heeft al maanden geleden MORA melding gemaakt, omdat het gras tussen de stoeptegels omhoog groeit. Heeft niks meer vernomen en melding is ook niet opgelost. Wanneer hij met 14020 belt en MORA 2015-0330712 doorgeeft, is de afdeling openbare ruimte van SD Noord niet te bereiken. Burger is het beuBurger wil dat het gras tussen de tegels wordt schoongemaakt en bijgehouden
Basisinformatie;Mij is de mond gesnoerd op de AT5 website ik meen toch te begrijpen dat deze TV zender met publieke gelden wordt bekostigd. Andere personen met zeer kwalijke denkbeelden mogen daar van alles verklaren.<br />Zou u mij kunnen vertellen wat voor procedure ik moet volgen om dit aan de kaak te stellen ?AT5 eens grondig aanpakken !!!
Openbare Ruimte;Gereisd met OV van en naar Zeeburg P en R<br />Het systeem weigerde mijn OVkaarttelezen.<br />Ik moest de volledige som betalen, en toen ging de slagboom NOG niet omhoog.<br />Een slecht Nederlands sprekende man bediende tenslotte vanuit de centrale de slagboom.A.zorgen dat de apparatuur doet wat er beloofd wordt<br />B.mensen aannemen die hetNederlands machtig <br /> Zijn<br /><br />
Openbare Ruimte;Klacht over het aanvraagformulier van het CER. <br />Er staat dat er een toekenning van het CER van het CAK in 2013, meegestuurd moet worden. Dat heeft de kl niet meer. Kl belt nu eerst naar het CAK en die zegt wij gaan er niet over bel de gemeente maar gewoon. nu belt kl naar mij en ik geef aab dat zij ook een kopie kan maken van bankafschrift waar de bijschrijving van het bedrag van het CAK staat van het jaar 2013. Dat maakt het namelijk en stuk makkelijker. Deze infomatie heb ik als telefoniste uit de kennisbank gehaald. Kl zegt als ze dat nou meteen er bij vermelden dan scheelt dat een hoop gedoe. Telefoonnummer op het formulier werkt ook niet, want dan wordt je verwezen naar 14020.Dit aanpassen voor volgend jaar. <br />En dat de manager van de afd. hier volgende keer beter over na gaat denken.
Parkeren;Het hek wat normaal open kan bij de ASVO- school ( Frederiksplein) kan niet open omdat er fietsen geplaats worden in overvloed. Aan de andere kant staan allemaal geparkeerde auto 's, waardoor de vrije doorgang wordt belemmerd.Telefonisch
Belasting, Werk en Inkomen;ik moet geld terug betalen aan DWI, ik vind dit terecht maar de datum is niet correct en dit is wat ik wilde overleggen met mevrouw Monique Eggens maar zij geeft mij geen ruimte om vragen te stellen en praat elke keer door mij heen en als ik iets vraag dan beledigt ze mij. ik vond dit arrogant en niet netjes daarom heb ik haar gevraagd om een vervanger voor haar zodat ik dit kan oplossen en achter mij kan laten maar zij luistert niet naar mijn wens en zegt vervolgens dat ik persoonlijk word alleen omdat ik netjes om een vervanger.ik vind dat mevrouw Monique Eggens zo niet met mensen mag omgaan, en dat een excusses van haar kant wel gepast is. verder eis ik een vervanger zodat ik alles kan oplossen
Belasting, Werk en Inkomen;Sinds oktober 2014 kunnen bewoners met een parkeervergunning d.m.v. kentekenregistratie parkeren in de Europarking (Qpark) aan de Marnixstraat. Daar ben ik erg tevreden over. Helaas werkt de automatische kenteken herkenning bij in- en uitrijden vrijwel nooit. De hefboom gaat niet open en je moet bellen. Het duurt dan lang voordat je iemand van de centrale aan de lijn krijgt, die op afstand de hefboom opent na het noemen van het kenteken. Van de centralist van Qpark kreeg ik gisteren te horen dat ik met deze klacht contact op moet nemen met de gemeente. Bij deze dus.Contact opnemen met Qpark en er met hen voor zorgen dat in- en uitrijden van bewoners met een parkeervergunning d.m.v. kentekenplaat herkenning goed functioneert.
Parkeren;Ik maak al bijna een jaar melding van fietsers en auto's op de stoep rondom de Bredeschool de Kinkerbuurt waarvan de eerste tevergeefs. Tot mijn verbazing stond Vanmorgen om 08.20uur de auto van de handhaving een VW Golf met kenteken 7KXZ49 nu zelf bij de hoek Borger-<wbr />/Hildebrandstraat hinderlijk en gevaarlijk op de stoep terwijl er voldoende lege parkeervakken waren. Daarnaast zag ik dat twee handhavers met zwart<wbr />/wit uniform de school kwamen uitlopen en met kinderen praatten terwijl de fietsers vanuit de Borgerstraat en Hildebrandstraat op het blauwe speelveldje of stoep kwamen aanrijden zonder dat zij hieropook werden aangesproken of ge verbaliseerd. Ik eis dat er disciplinare maatregelen worden genomen tegen de twee handhavers gelet op het felt dat zij een voorbeeld functie hebben en hun auto zelf op de stoep parkeren voor een melding fietsers en auto's op de stoep en eerste niet eens aanspreken of verbaliseren. Ik heb foto's van de auto van de handhaving en fietsers op de stoepZie bovenstaande
Basisinformatie;Ik heb via een mailformulier een probleem aangekaartZorgen dat een klacht wat serieuzer behandeld wordt, als ze mij eerst hadden gecontacteerd dan had ik wat kunnen uitleggen. Bovendien vind ik het ridicuul dat ik op zondag zo'n mail krijg zonder uitleg maar vooral zonder naam of emailadres waar ik naar terug kan mailen.
Basisinformatie;r is een soort kast aan de achterzijde geplaatst, op Bilderdijkkade 64, voor ons raam op de begane grond welk uitkijkt op die achterzijde van de Kinkerstraat. Ik denk dat er een soort verwarming<wbr />/koelsysteem in geplaatst is daar er er pijpen uitkomen aan de bovenkant. Ik zou het op prijs stellen als hier iets aan gedaan wordt, hecht namelijk erg aan licht. Van de andere zijde, dat hoge nieuwe gebouw, heb ik niet veel te verwachten.14-4-2015
Basisinformatie;Ik ben tegen het aanleggen van een parkeergarage in de binnentuin van het blok: Karel de Jardinstraat, 2e van der Helststraat en de Lutmastraat ( KdJ 26) , omdat dit de rust in ons blok ernstig zal gaan verstoren en de luchtkwaliteit ernstig zal schaden !!.Het intrekken van een verleende vergunning !!
Openbare Ruimte;Een kennis van mevrouw kan geen rijbewijs aanvragen omdat er geen geldig verblijfsdocument is. Hij heeft een sticker van de IND. Meneer O. Koc, geboren 17-07-1992,<br />heeft wel een rijbewijs gekregen terwijl hij ook een sticker heeft van de IND. Allebei komen uit Turkije. Ze zijn allebei in Nederland geslaagd voor hun rijbewijs. Dit vindt mevrouw niet eerlijk.<br />Dat het afgegeven rijbewijs ongeldig wordt verklaard omdat het onterecht is afgegeven.
Openbare Ruimte;Als ik een TVM aanvraag en de straat afsluit voor een paar uur. moet ik sindskort de borden laten plaatsen door de gemeente. in het verleden hoefde dit niet, en moesten wij dit zelf doen. Waarom worden deze zaken altijd opgelegd en niet gecomminiceerd behoudens de REKENING. tevens kan ik op internet nergens de verplichting vinden ook niet in de algemene voorwaarden.Nee
Belasting, Werk en Inkomen;Wij zijn een theaterbureau aan de Da Costakade 190a in amsterdam. Wij bieden iedere week 2 papiercontainers aan. Eerst werden die donderdags opgehaald en later(zonder opgave) vrijdags. Nu zijn ze afgelopen week niet opgehaald. Mijn vraag is dan ook op welke dag komen ze de papiercontainers legen?Een vaste dag doorgeven
Openbare Ruimte;onbereikbaarheid  helpdeskGVD een betere informatie over de wachttijd wanneer je telefoon beantwoord word.<br />zit verdomme 1 uur te wachten en word nog niet geholpen!
Basisinformatie;Grofvuil wordt nooit op tijd opgehaald. Meerdere meldingen over gemaakt. Men wordt niet goed geinformeerd over de plek waar het afval geplaatst moet worden <br />Ja
Parkeren;Betreft: Openstaande aanslagen op 15 december overzicht die u heeft gestuurd. Het Overzicht met de volgende aanslagnummers is bezwaar bij cition dan wel rechtbank Amsterdam ingediend.36297900,36247868,3617023,36149499,35791085 deze laatste verwijs ik u naar bezwaar rechtbank op 6 september 2014<br />Al de overige aanslag nummers beroep ik mij op het termijn van 6weken na dag tekening .RDLP27De zaak aanmelden bij de belasting van Amsterdam en corrigeren
Basisinformatie;Klant belt al 2 dagen i.v.m uitbetaling uitkering.<br />Klant is nog steeds niet teruggebeldKlant wil graag teruggebeld
Parkeren;Zie bijlageZie bijlage
Parkeren;De klacht loopt al meer dan een jaar. Twee dagen geleden is wederom een klacht ingediend onder kenmerk M-1356.<br />Er zou contact opgenomen worden met mevrouw Steiger en dat is niet gebeurd. Mevrouw voelt zich heel onveilig op straat en loopt met een keukenmes in de tas, omdat ze zich onveilig voelt.Mevrouw wilt dat er meer toezicht is en verlichting. Mevrouw wil dat er mensen van de gemeente (schouw) met mevrouw gaan kijken wat er mis is en wat er verbeterd kan worden.
Belasting, Werk en Inkomen;Wij hebben een koopwoning aan het Bilderdijkpark. In 2009 is eenhotel gebouwd aan de Clercqstraat (hotel Alp). Sindsdien hebben we veel overlast van het hotel en nu vooral doordat het hotel de auto's van haar gasten parkeert in onze straat. Er is daardoor nooit meer parkeerplek en we zouden graag een bewonersverbunning aanvragen waarbij alleen auto's van bewoners geparkeerd mogen worden.Vergunningen verstrekken waardoor uitsluitend bewoners kunnen wonen
Openbare Ruimte;Geachte mevrouw, mijnheer,<br />Voor vandaag had ik een flexplek gereserveerd in de Stopera via Deelstoel.nl.<br />Helaas heeft dit niet aan de verwachtingen voldaan. Pas bij de derde balie kon iemand mij helpen die van de flexplekken afwist.<br />Eenmaal bij de werkplek aangekomen, bleek dat de apparatuur en de software dermate verouderd is dat het niet mogelijk is om via Citrix mijn eigen werkomgeving te benaderen. Op reguliere werkplekken was het voor mij ook niet mogelijk om in te loggen. Uiteindelijk ben ik onverrichter zake huiswaarts gekeerd. Al met al een onnodige verspilling van tijd.<br /><br />Ik ben van mening dat ik via Deelstoel.nl mag verwachten een werkplek aan te treffen die up-to-date en werkbaar is. Als het niet mogelijk is dit te faciliteren, lijkt het mij beter om het dan ook maar niet aan te bieden. Ik hoor graag of u deze mening deelt.<br />Overigens werkt het e-mailadres wat op deelstoel.nl staat ook niet (2525@amsterdam.nl).<br />Met vriendelijke groet,<br /><br />Peter MorrenGoede flexplek aanbieden of het aanbod van deelstoel.nl verwijderen.
Parkeren;uitbreiding speeltuin leidt tot veel overlast voor mij als direkt omwonende.in overleg met omwonenden en herinrichting speeltuin
Basisinformatie;Mevrouw heeft een telefoontje gehad van mevrouw Groenendijk over een cadeau vanuit het stadsdeel voor de trouwerij. zie: 2014-0295162<br /><br />Er staat afgehandeld, maar er is nooit contact opgenomen.Een reactie waarom dit is afgehandeld en wat er is besloten.
Openbare Ruimte;Tijdens een bezoek aan het stadsdeel kon meneer zijn hond niet naar binnen nemen, omdat dit verboden is. Echter waren er ook geen haken voor het gebouw om de hond hieraan vast te maken.Aan de buitenkant van het gebouw haken plaatsen om hier honden aan vast te maken, omdat deze niet naar binnen mogen.
